customer_id,full_name,gender,age,segment,city,province,join_date
C100372,Customer 372,Male,25,Bronze,Jakarta,Jakarta,2023-02-04
C100373,Customer 373,Female,63,Bronze,Surabaya,East Java,2023-11-14
C100374,Customer 374,Male,37,Gold,Denpasar,Bali,2020-03-11
C100375,Customer 375,Male,49,Priority,Jakarta,Jakarta,2021-10-25
C100376,Customer 376,Female,41,Bronze,Jakarta,Jakarta,2022-08-26
C100377,Customer 377,Male,73,Silver,Jakarta,Jakarta,2021-08-09
C100378,Customer 378,Female,52,Bronze,Malang,East Java,2023-10-31
C100379,Customer 379,Male,49,Priority,Bandung,West Java,2021-12-27
C100380,Customer 380,Male,36,Bronze,Jakarta,Jakarta,2021-01-02
C100381,Customer 381,Female,62,Bronze,Tangerang,Banten,2020-02-20
C100382,Customer 382,Female,51,Bronze,Madiun,East Java,2023-03-12
C100383,Customer 383,Female,61,Gold,Jakarta,Jakarta,2023-12-13
C100384,Customer 384,Female,70,Bronze,Banjarmasin,Kalimantan,2022-09-14
C100385,Customer 385,Female,33,Bronze,Jakarta,Jakarta,2023-04-05
C100386,Customer 386,Male,29,Silver,Malang,East Java,2020-09-16
C100387,Customer 387,Male,66,Bronze,Semarang,Central Java,2023-04-30
C100388,Customer 388,Female,70,Bronze,Malang,East Java,2023-05-10
C100389,Customer 389,Female,55,Bronze,Malang,East Java,2023-04-23
C100390,Customer 390,Female,53,Bronze,Jakarta,Jakarta,2020-06-06
C100391,Customer 391,Male,28,Gold,Pekanbaru,Sumatra,2020-04-08
C100392,Customer 392,Male,61,Silver,Surakarta,Central Java,2020-08-28
C100393,Customer 393,Female,47,Silver,Serang,Banten,2020-07-20
C100394,Customer 394,Male,30,Bronze,Jakarta,Jakarta,2021-09-25
C100395,Customer 395,Female,33,Bronze,Malang,East Java,2023-01-24
C100396,Customer 396,Female,58,Bronze,Jakarta,Jakarta,2022-01-15
C100397,Customer 397,Male,74,Silver,Bekasi,West Java,2021-05-04
C100398,Customer 398,Female,66,Gold,Pekanbaru,Sumatra,2021-08-01
C100399,Customer 399,Female,73,Bronze,Surakarta,Central Java,2023-05-26
C100400,Customer 400,Male,38,Silver,Denpasar,Bali,2021-06-10
C100401,Customer 401,Female,73,Silver,Pontianak,Kalimantan,2020-09-29
C100402,Customer 402,Male,34,Bronze,Tegal,Central Java,2023-05-27
C100403,Customer 403,Female,47,Priority,Semarang,Central Java,2022-02-24
C100404,Customer 404,Male,43,Silver,Pekanbaru,Sumatra,2023-09-17
C100405,Customer 405,Female,27,Silver,Tegal,Central Java,2021-03-28
C100406,Customer 406,Male,62,Gold,Jakarta,Jakarta,2023-03-21
C100407,Customer 407,Male,28,Bronze,Bandung,West Java,2020-12-12
C100408,Customer 408,Female,66,Silver,Surakarta,Central Java,2022-03-26
C100409,Customer 409,Male,52,Gold,Bandung,West Java,2021-02-17
C100410,Customer 410,Male,52,Silver,Jakarta,Jakarta,2021-03-06
C100411,Customer 411,Female,38,Bronze,Banjarmasin,Kalimantan,2021-01-13
C100412,Customer 412,Female,22,Silver,Pontianak,Kalimantan,2022-09-24
C100413,Customer 413,Female,29,Bronze,Palembang,Sumatra,2022-06-13
C100414,Customer 414,Female,59,Priority,Semarang,Central Java,2021-03-03
C100415,Customer 415,Male,66,Priority,Surakarta,Central Java,2023-01-12
C100416,Customer 416,Male,61,Silver,Tegal,Central Java,2020-07-10
C100417,Customer 417,Male,20,Bronze,Bandung,West Java,2020-02-10
C100418,Customer 418,Female,48,Bronze,Pekanbaru,Sumatra,2023-08-25
C100419,Customer 419,Female,69,Gold,Jakarta,Jakarta,2023-11-02
C100420,Customer 420,Female,53,Bronze,Jakarta,Jakarta,2020-05-15
C100421,Customer 421,Female,70,Bronze,Jakarta,Jakarta,2020-04-15
C100422,Customer 422,Male,32,Silver,Jakarta,Jakarta,2021-06-02
C100423,Customer 423,Male,73,Bronze,Banjarmasin,Kalimantan,2022-03-24
C100424,Customer 424,Male,20,Gold,Pekanbaru,Sumatra,2020-05-05
C100425,Customer 425,Female,53,Bronze,Jakarta,Jakarta,2023-10-12
C100426,Customer 426,Male,48,Bronze,Tegal,Central Java,2021-02-03
C100427,Customer 427,Female,67,Bronze,Palembang,Sumatra,2020-03-19
C100428,Customer 428,Male,66,Bronze,Malang,East Java,2021-01-23
C100429,Customer 429,Male,32,Silver,Bandung,West Java,2020-03-14
C100430,Customer 430,Male,67,Bronze,Malang,East Java,2022-10-25
C100431,Customer 431,Female,68,Silver,Surabaya,East Java,2020-03-22
C100432,Customer 432,Female,72,Silver,Medan,Sumatra,2022-02-14
C100433,Customer 433,Male,48,Bronze,Cimahi,West Java,2022-09-17
C100434,Customer 434,Male,58,Bronze,Semarang,Central Java,2023-11-29
C100435,Customer 435,Female,43,Bronze,Tangerang,Banten,2020-10-04
C100436,Customer 436,Male,45,Silver,Semarang,Central Java,2022-04-19
C100437,Customer 437,Female,36,Bronze,Malang,East Java,2020-08-11
C100438,Customer 438,Female,26,Bronze,Jakarta,Jakarta,2022-12-27
C100439,Customer 439,Male,32,Priority,Tegal,Central Java,2023-09-05
C100440,Customer 440,Male,24,Silver,Tegal,Central Java,2021-08-28
C100441,Customer 441,Female,45,Silver,Malang,East Java,2020-01-19
C100442,Customer 442,Male,68,Silver,Surakarta,Central Java,2021-10-01
C100443,Customer 443,Male,22,Bronze,Cimahi,West Java,2023-09-28
C100444,Customer 444,Female,26,Bronze,Madiun,East Java,2023-09-28
C100445,Customer 445,Female,68,Bronze,Surabaya,East Java,2020-04-06
C100446,Customer 446,Female,58,Bronze,Madiun,East Java,2022-12-11
C100447,Customer 447,Female,72,Silver,Palembang,Sumatra,2020-06-23
C100448,Customer 448,Male,20,Bronze,Malang,East Java,2023-09-23
C100449,Customer 449,Male,68,Silver,Yogyakarta,Yogyakarta,2023-10-08
C100450,Customer 450,Female,36,Bronze,Bandung,West Java,2023-11-15
C100451,Customer 451,Female,62,Gold,Surakarta,Central Java,2023-02-12
C100452,Customer 452,Male,44,Bronze,Malang,East Java,2020-12-13
C100453,Customer 453,Female,22,Silver,Yogyakarta,Yogyakarta,2020-01-01
C100454,Customer 454,Male,34,Silver,Pekanbaru,Sumatra,2020-03-03
C100455,Customer 455,Male,48,Bronze,Pekanbaru,Sumatra,2020-08-13
C100456,Customer 456,Male,72,Silver,Madiun,East Java,2021-02-26
C100457,Customer 457,Male,62,Bronze,Cimahi,West Java,2022-11-08
C100458,Customer 458,Male,51,Silver,Makassar,Sulawesi,2020-01-31
C100459,Customer 459,Male,45,Bronze,Bekasi,West Java,2022-04-24
C100460,Customer 460,Male,35,Silver,Malang,East Java,2021-09-24
C100461,Customer 461,Female,44,Priority,Bandung,West Java,2020-01-24
C100462,Customer 462,Female,73,Silver,Bekasi,West Java,2022-04-16
C100463,Customer 463,Female,47,Silver,Surakarta,Central Java,2022-09-09
C100464,Customer 464,Female,28,Gold,Malang,East Java,2023-05-19
C100465,Customer 465,Male,20,Silver,Madiun,East Java,2020-06-09
C100466,Customer 466,Male,48,Silver,Yogyakarta,Yogyakarta,2023-07-02
C100467,Customer 467,Female,41,Priority,Pekanbaru,Sumatra,2020-04-23
C100468,Customer 468,Male,35,Bronze,Jakarta,Jakarta,2021-05-18
C100469,Customer 469,Female,60,Bronze,Jakarta,Jakarta,2022-08-12
C100470,Customer 470,Male,70,Gold,Pekanbaru,Sumatra,2023-05-28
C100471,Customer 471,Female,63,Bronze,Pekanbaru,Sumatra,2020-12-22
C100472,Customer 472,Male,70,Bronze,Cimahi,West Java,2020-06-17
C100473,Customer 473,Female,73,Silver,Cimahi,West Java,2022-08-26
C100474,Customer 474,Female,60,Bronze,Banjarmasin,Kalimantan,2020-08-29
C100475,Customer 475,Female,26,Silver,Jakarta,Jakarta,2023-10-30
C100476,Customer 476,Male,33,Bronze,Bekasi,West Java,2020-05-18
C100477,Customer 477,Female,48,Priority,Serang,Banten,2020-04-06
C100478,Customer 478,Female,38,Bronze,Bandung,West Java,2020-05-26
C100479,Customer 479,Female,38,Bronze,Jakarta,Jakarta,2023-04-20
C100480,Customer 480,Female,21,Priority,Serang,Banten,2022-12-16
C100481,Customer 481,Female,60,Silver,Jakarta,Jakarta,2022-12-01
C100482,Customer 482,Male,64,Bronze,Banjarmasin,Kalimantan,2022-05-15
C100483,Customer 483,Female,34,Silver,Semarang,Central Java,2021-06-26
C100484,Customer 484,Female,22,Bronze,Tegal,Central Java,2021-11-22
C100485,Customer 485,Female,30,Bronze,Denpasar,Bali,2022-10-22
C100486,Customer 486,Male,72,Bronze,Surakarta,Central Java,2023-08-04
C100487,Customer 487,Male,65,Bronze,Medan,Sumatra,2023-03-07
C100488,Customer 488,Female,49,Bronze,Denpasar,Bali,2022-06-22
C100489,Customer 489,Female,59,Bronze,Semarang,Central Java,2021-12-30
C100490,Customer 490,Male,37,Silver,Surabaya,East Java,2023-05-30
C100491,Customer 491,Female,70,Silver,Malang,East Java,2020-11-26
C100492,Customer 492,Male,67,Silver,Bogor,West Java,2021-09-08
C100493,Customer 493,Male,21,Bronze,Denpasar,Bali,2021-02-07
C100494,Customer 494,Male,51,Bronze,Jakarta,Jakarta,2021-05-22
C100495,Customer 495,Male,27,Gold,Serang,Banten,2023-02-24
C100496,Customer 496,Female,41,Bronze,Banjarmasin,Kalimantan,2023-07-12
C100497,Customer 497,Male,25,Silver,Jakarta,Jakarta,2022-11-04
C100498,Customer 498,Female,31,Priority,Denpasar,Bali,2020-08-13
C100499,Customer 499,Female,66,Bronze,Semarang,Central Java,2022-09-10
C100500,Customer 500,Female,59,Silver,Bandung,West Java,2022-05-14
C100501,Customer 501,Female,55,Bronze,Yogyakarta,Yogyakarta,2023-02-02
C100502,Customer 502,Male,34,Silver,Pontianak,Kalimantan,2022-01-14
C100503,Customer 503,Female,47,Bronze,Malang,East Java,2021-05-07
C100504,Customer 504,Female,71,Bronze,Yogyakarta,Yogyakarta,2020-11-14
C100505,Customer 505,Male,68,Priority,Bekasi,West Java,2023-05-27
C100506,Customer 506,Female,64,Bronze,Bekasi,West Java,2023-07-24
C100507,Customer 507,Female,37,Bronze,Bogor,West Java,2022-02-11
C100508,Customer 508,Female,21,Silver,Jakarta,Jakarta,2023-09-26
C100509,Customer 509,Female,32,Silver,Jakarta,Jakarta,2021-03-27
C100510,Customer 510,Female,64,Bronze,Jakarta,Jakarta,2023-10-24
C100511,Customer 511,Male,73,Silver,Jakarta,Jakarta,2022-08-01
C100512,Customer 512,Female,34,Gold,Pontianak,Kalimantan,2022-04-27
C100513,Customer 513,Female,39,Gold,Tangerang,Banten,2022-10-13
C100514,Customer 514,Male,48,Silver,Malang,East Java,2023-04-28
C100515,Customer 515,Male,61,Bronze,Denpasar,Bali,2022-06-02
C100516,Customer 516,Male,48,Silver,Manado,Sulawesi,2021-02-22
C100517,Customer 517,Female,22,Silver,Semarang,Central Java,2022-05-14
C100518,Customer 518,Female,38,Gold,Semarang,Central Java,2022-02-27
C100519,Customer 519,Male,22,Silver,Jakarta,Jakarta,2021-05-09
C100520,Customer 520,Female,73,Bronze,Jakarta,Jakarta,2022-11-28
C100521,Customer 521,Male,33,Silver,Medan,Sumatra,2020-06-10
C100522,Customer 522,Female,59,Bronze,Cimahi,West Java,2020-04-30
C100523,Customer 523,Female,74,Silver,Jakarta,Jakarta,2021-02-02
C100524,Customer 524,Female,23,Gold,Medan,Sumatra,2023-07-09
C100525,Customer 525,Male,71,Bronze,Semarang,Central Java,2021-12-28
C100526,Customer 526,Male,30,Silver,Pontianak,Kalimantan,2021-07-14
C100527,Customer 527,Male,50,Bronze,Yogyakarta,Yogyakarta,2021-08-26
C100528,Customer 528,Male,62,Bronze,Yogyakarta,Yogyakarta,2023-02-26
C100529,Customer 529,Female,51,Priority,Madiun,East Java,2021-06-23
C100530,Customer 530,Female,46,Gold,Jakarta,Jakarta,2020-12-21
C100531,Customer 531,Female,49,Bronze,Pontianak,Kalimantan,2021-10-21
C100532,Customer 532,Female,62,Silver,Bogor,West Java,2021-03-07
C100533,Customer 533,Female,21,Gold,Manado,Sulawesi,2022-12-24
C100534,Customer 534,Female,68,Priority,Jakarta,Jakarta,2023-05-26
C100535,Customer 535,Female,28,Priority,Serang,Banten,2021-07-16
C100536,Customer 536,Female,47,Bronze,Jakarta,Jakarta,2023-12-21
C100537,Customer 537,Male,50,Gold,Cimahi,West Java,2022-03-27
C100538,Customer 538,Male,53,Silver,Bandung,West Java,2023-01-02
C100539,Customer 539,Male,34,Bronze,Pontianak,Kalimantan,2023-12-19
C100540,Customer 540,Female,67,Silver,Tangerang,Banten,2021-12-11
C100541,Customer 541,Female,44,Priority,Jakarta,Jakarta,2023-04-30
C100542,Customer 542,Male,55,Bronze,Jakarta,Jakarta,2023-04-27
C100543,Customer 543,Female,27,Priority,Semarang,Central Java,2020-01-12
C100544,Customer 544,Female,28,Bronze,Manado,Sulawesi,2020-08-26
C100545,Customer 545,Male,56,Bronze,Bandung,West Java,2021-03-28
C100546,Customer 546,Male,67,Silver,Surakarta,Central Java,2021-01-17
C100547,Customer 547,Female,64,Bronze,Medan,Sumatra,2022-02-20
C100548,Customer 548,Female,58,Silver,Surakarta,Central Java,2020-02-17
C100549,Customer 549,Female,51,Silver,Semarang,Central Java,2020-11-12
C100550,Customer 550,Female,71,Bronze,Surabaya,East Java,2020-07-27
C100551,Customer 551,Female,36,Bronze,Tangerang,Banten,2023-02-16
C100552,Customer 552,Female,54,Silver,Yogyakarta,Yogyakarta,2021-07-30
C100553,Customer 553,Female,56,Bronze,Jakarta,Jakarta,2020-11-10
C100554,Customer 554,Female,38,Bronze,Tegal,Central Java,2022-01-23
C100555,Customer 555,Male,63,Bronze,Medan,Sumatra,2022-11-25
C100556,Customer 556,Male,48,Bronze,Jakarta,Jakarta,2022-07-03
C100557,Customer 557,Male,26,Silver,Jakarta,Jakarta,2022-01-24
C100558,Customer 558,Female,47,Silver,Bandung,West Java,2021-07-07
C100559,Customer 559,Female,28,Bronze,Semarang,Central Java,2021-02-06
C100560,Customer 560,Female,47,Gold,Surabaya,East Java,2023-02-04
C100561,Customer 561,Male,25,Bronze,Jakarta,Jakarta,2020-02-08
C100562,Customer 562,Male,48,Silver,Pekanbaru,Sumatra,2021-08-03
C100563,Customer 563,Male,36,Silver,Cimahi,West Java,2020-06-28
C100564,Customer 564,Male,35,Silver,Palembang,Sumatra,2020-01-12
C100565,Customer 565,Female,42,Bronze,Medan,Sumatra,2023-09-24
C100566,Customer 566,Male,50,Priority,Jakarta,Jakarta,2022-07-31
C100567,Customer 567,Male,22,Bronze,Pontianak,Kalimantan,2021-07-01
C100568,Customer 568,Female,40,Gold,Bandung,West Java,2023-02-23
C100569,Customer 569,Male,45,Gold,Surakarta,Central Java,2020-03-03
C100570,Customer 570,Male,55,Silver,Yogyakarta,Yogyakarta,2022-04-23
C100571,Customer 571,Female,61,Bronze,Malang,East Java,2023-01-10
C100572,Customer 572,Male,56,Silver,Madiun,East Java,2022-10-05
C100573,Customer 573,Female,72,Silver,Bandung,West Java,2023-08-15
C100574,Customer 574,Female,41,Gold,Jakarta,Jakarta,2020-02-03
C100575,Customer 575,Female,61,Silver,Pontianak,Kalimantan,2022-01-21
C100576,Customer 576,Male,31,Bronze,Tangerang,Banten,2020-02-18
C100577,Customer 577,Female,61,Bronze,Tegal,Central Java,2021-10-19
C100578,Customer 578,Male,32,Silver,Jakarta,Jakarta,2021-12-01
C100579,Customer 579,Male,30,Bronze,Semarang,Central Java,2022-12-16
C100580,Customer 580,Male,73,Bronze,Semarang,Central Java,2020-04-18
C100581,Customer 581,Female,35,Priority,Makassar,Sulawesi,2022-09-11
C100582,Customer 582,Male,27,Bronze,Tegal,Central Java,2020-01-24
C100583,Customer 583,Male,59,Bronze,Bekasi,West Java,2020-08-08
C100584,Customer 584,Female,59,Gold,Yogyakarta,Yogyakarta,2020-11-10
C100585,Customer 585,Male,64,Gold,Bandung,West Java,2020-10-20
C100586,Customer 586,Male,21,Bronze,Jakarta,Jakarta,2022-10-30
C100587,Customer 587,Male,49,Bronze,Cimahi,West Java,2022-10-16
C100588,Customer 588,Male,49,Priority,Bogor,West Java,2022-10-14
C100589,Customer 589,Male,31,Silver,Medan,Sumatra,2021-09-29
C100590,Customer 590,Male,29,Silver,Jakarta,Jakarta,2020-09-23
C100591,Customer 591,Female,63,Bronze,Jakarta,Jakarta,2020-03-28
C100592,Customer 592,Male,30,Bronze,Pekanbaru,Sumatra,2021-03-30
C100593,Customer 593,Male,34,Bronze,Pontianak,Kalimantan,2023-03-17
C100594,Customer 594,Female,35,Silver,Pekanbaru,Sumatra,2022-01-26
C100595,Customer 595,Male,36,Bronze,Denpasar,Bali,2021-03-06
C100596,Customer 596,Female,45,Bronze,Pekanbaru,Sumatra,2022-06-29
C100597,Customer 597,Male,21,Silver,Tangerang,Banten,2020-08-29
C100598,Customer 598,Male,69,Gold,Pontianak,Kalimantan,2021-12-02
C100599,Customer 599,Male,31,Bronze,Jakarta,Jakarta,2022-06-20
C100600,Customer 600,Male,70,Bronze,Makassar,Sulawesi,2022-01-10
C100601,Customer 601,Male,45,Silver,Bogor,West Java,2020-03-06
C100602,Customer 602,Male,42,Bronze,Tegal,Central Java,2022-08-29
C100603,Customer 603,Male,37,Silver,Tegal,Central Java,2021-01-12
C100604,Customer 604,Male,51,Bronze,Palembang,Sumatra,2021-01-22
C100605,Customer 605,Male,68,Bronze,Jakarta,Jakarta,2022-02-19
C100606,Customer 606,Male,57,Bronze,Surakarta,Central Java,2020-07-27
C100607,Customer 607,Male,66,Bronze,Serang,Banten,2023-12-09
C100608,Customer 608,Male,22,Bronze,Surakarta,Central Java,2020-01-16
C100609,Customer 609,Female,57,Silver,Pontianak,Kalimantan,2023-08-13
C100610,Customer 610,Male,22,Bronze,Bandung,West Java,2022-09-12
C100611,Customer 611,Female,49,Gold,Yogyakarta,Yogyakarta,2023-05-28
C100612,Customer 612,Female,20,Silver,Jakarta,Jakarta,2021-01-01
C100613,Customer 613,Male,49,Silver,Cimahi,West Java,2022-02-18
C100614,Customer 614,Female,64,Silver,Yogyakarta,Yogyakarta,2023-06-06
C100615,Customer 615,Female,51,Bronze,Medan,Sumatra,2021-03-15
C100616,Customer 616,Male,47,Silver,Jakarta,Jakarta,2021-11-20
C100617,Customer 617,Male,40,Bronze,Jakarta,Jakarta,2022-11-25
C100618,Customer 618,Female,65,Bronze,Yogyakarta,Yogyakarta,2022-04-26
C100619,Customer 619,Female,32,Silver,Jakarta,Jakarta,2021-02-25
C100620,Customer 620,Male,46,Bronze,Madiun,East Java,2023-04-27
C100621,Customer 621,Male,55,Silver,Denpasar,Bali,2023-04-16
C100622,Customer 622,Male,26,Silver,Medan,Sumatra,2021-08-30
C100623,Customer 623,Male,41,Bronze,Bogor,West Java,2023-08-31
C100624,Customer 624,Female,29,Silver,Bekasi,West Java,2020-01-20
C100625,Customer 625,Male,58,Priority,Surakarta,Central Java,2021-11-06
C100626,Customer 626,Male,72,Bronze,Bandung,West Java,2021-01-16
C100627,Customer 627,Female,34,Bronze,Surabaya,East Java,2021-08-31
C100628,Customer 628,Male,34,Silver,Bekasi,West Java,2020-05-22
C100629,Customer 629,Male,23,Bronze,Madiun,East Java,2020-03-02
C100630,Customer 630,Female,51,Bronze,Tegal,Central Java,2023-06-19
C100631,Customer 631,Female,42,Bronze,Banjarmasin,Kalimantan,2020-08-25
C100632,Customer 632,Male,74,Gold,Medan,Sumatra,2023-02-28
C100633,Customer 633,Female,25,Bronze,Semarang,Central Java,2023-02-20
C100634,Customer 634,Male,43,Bronze,Surabaya,East Java,2022-07-15
C100635,Customer 635,Male,39,Bronze,Semarang,Central Java,2020-12-07
C100636,Customer 636,Female,56,Bronze,Makassar,Sulawesi,2023-12-13
C100637,Customer 637,Male,39,Silver,Tangerang,Banten,2021-03-30
C100638,Customer 638,Male,31,Gold,Denpasar,Bali,2023-05-06
C100639,Customer 639,Male,52,Silver,Palembang,Sumatra,2020-10-08
C100640,Customer 640,Male,47,Silver,Bogor,West Java,2022-06-04
C100641,Customer 641,Male,27,Bronze,Jakarta,Jakarta,2022-10-21
C100642,Customer 642,Male,20,Silver,Tegal,Central Java,2021-12-23
C100643,Customer 643,Male,56,Bronze,Surakarta,Central Java,2023-09-17
C100644,Customer 644,Male,41,Bronze,Pontianak,Kalimantan,2023-05-20
C100645,Customer 645,Female,25,Silver,Yogyakarta,Yogyakarta,2020-03-27
C100646,Customer 646,Female,40,Silver,Jakarta,Jakarta,2021-10-26
C100647,Customer 647,Female,51,Bronze,Pontianak,Kalimantan,2022-05-11
C100648,Customer 648,Female,54,Bronze,Malang,East Java,2020-03-01
C100649,Customer 649,Male,34,Silver,Jakarta,Jakarta,2022-03-07
C100650,Customer 650,Male,24,Silver,Jakarta,Jakarta,2020-04-04
C100651,Customer 651,Female,65,Bronze,Denpasar,Bali,2022-02-24
C100652,Customer 652,Female,69,Bronze,Jakarta,Jakarta,2023-03-16
C100653,Customer 653,Female,67,Silver,Jakarta,Jakarta,2023-06-23
C100654,Customer 654,Male,25,Bronze,Bekasi,West Java,2022-08-18
C100655,Customer 655,Male,44,Priority,Surakarta,Central Java,2020-10-23
C100656,Customer 656,Male,65,Priority,Jakarta,Jakarta,2023-02-20
C100657,Customer 657,Male,59,Silver,Jakarta,Jakarta,2021-11-24
C100658,Customer 658,Female,48,Silver,Tegal,Central Java,2021-02-02
C100659,Customer 659,Female,26,Silver,Tangerang,Banten,2022-08-03
C100660,Customer 660,Male,59,Silver,Tegal,Central Java,2023-06-08
C100661,Customer 661,Female,32,Silver,Jakarta,Jakarta,2021-06-17
C100662,Customer 662,Female,57,Gold,Pekanbaru,Sumatra,2021-02-05
C100663,Customer 663,Male,37,Silver,Pontianak,Kalimantan,2020-05-09
C100664,Customer 664,Male,21,Bronze,Cimahi,West Java,2020-10-18
C100665,Customer 665,Male,27,Silver,Surakarta,Central Java,2020-10-02
C100666,Customer 666,Male,30,Silver,Jakarta,Jakarta,2022-06-30
C100667,Customer 667,Male,52,Bronze,Bogor,West Java,2023-10-31
C100668,Customer 668,Male,73,Bronze,Malang,East Java,2022-07-14
C100669,Customer 669,Male,57,Silver,Denpasar,Bali,2020-02-24
C100670,Customer 670,Male,67,Bronze,Bekasi,West Java,2022-01-08
C100671,Customer 671,Female,46,Bronze,Bogor,West Java,2022-11-15
C100672,Customer 672,Male,39,Bronze,Madiun,East Java,2022-02-03
C100673,Customer 673,Female,31,Gold,Jakarta,Jakarta,2023-05-05
C100674,Customer 674,Male,62,Bronze,Banjarmasin,Kalimantan,2021-10-03
C100675,Customer 675,Female,50,Priority,Surabaya,East Java,2023-06-20
C100676,Customer 676,Male,46,Bronze,Palembang,Sumatra,2021-12-24
C100677,Customer 677,Male,51,Bronze,Bogor,West Java,2023-04-28
C100678,Customer 678,Female,29,Silver,Medan,Sumatra,2022-03-12
C100679,Customer 679,Female,22,Bronze,Pekanbaru,Sumatra,2022-01-07
C100680,Customer 680,Female,64,Priority,Denpasar,Bali,2022-01-27
C100681,Customer 681,Male,46,Bronze,Bandung,West Java,2021-07-20
C100682,Customer 682,Male,54,Silver,Palembang,Sumatra,2023-07-23
C100683,Customer 683,Female,50,Silver,Denpasar,Bali,2023-12-03
C100684,Customer 684,Female,34,Gold,Surakarta,Central Java,2020-12-05
C100685,Customer 685,Female,35,Bronze,Pekanbaru,Sumatra,2020-06-01
C100686,Customer 686,Female,32,Priority,Surabaya,East Java,2023-11-22
