transaction_id,transaction_date,customer_id,product_id,quantity,transaction_unit_price,amount,transaction_channel,campaign_id,calc_amount,amount_diff,amount_calc,amount_category,full_name,gender,age,segment,city,province,join_date,product_name,category,brand,product_price,cost,campaign_name,campaign_channel,start_date,end_date,month,region,spend,impressions,clicks,conversions,sales_target,year,month_num,year_month,cost_total,gross_profit,profit_margin,is_campaign
T100068,2023-02-21,C101252,P1109,1,2658700.0,2658700.0,Branch,CAM229,2658700.0,-39.0,2658700.0,Exact,Customer 1252,Male,31,Bronze,Tegal,Central Java,2022-11-10,Product 109,Loans,Premium,2122400.0,1313500.0,Campaign 29,Affiliate,2024-01-08,2024-04-26,2023-02-01,Java,,,,,,2023,2,2023-02,1313500.0,1345200.0,0.5059615601609809,True
T100069,2023-08-31,C102374,P1057,2,2031200.0,4062400.0,Branch,No Campaign,4062400.0,-56.0,4062400.0,Exact,Customer 2374,Female,29,Bronze,Bekasi,West Java,2023-04-25,Product 57,Insurance,Premium,1756600.0,352800.0,,,,,2023-08-01,Java,,,,,,2023,8,2023-08,705600.0,3709600.0,0.8263095706971249,False
T100070,2024-10-24,C100065,P1146,2,817200.0,1634400.0,Mobile,CAM210,1634400.0,-84.0,1634400.0,Exact,Customer 65,Female,29,Silver,Cimahi,West Java,2020-05-17,Product 146,Wealth,Business,1143100.0,357100.0,Campaign 10,Social,2023-12-03,2024-05-12,2024-10-01,Java,,,,,,2024,10,2024-10,714200.0,1277300.0,0.5630200685266764,True
T100071,2024-02-24,C102360,P1109,2,2590200.0,5180400.0,Mobile,CAM211,5180400.0,-76.0,5180400.0,Exact,Customer 2360,Male,32,Bronze,Jakarta,Jakarta,2020-01-29,Product 109,Loans,Premium,2122400.0,1313500.0,Campaign 11,Search,2023-02-01,2023-04-15,2024-02-01,Jakarta,190381906.0,5348695567.0,669624674.0,111676686.0,175622735.0,2024,2,2024-02,2627000.0,3866900.0,0.49289630144390395,True
T100072,2024-02-29,C100289,P1017,2,5760100.0,11520200.0,Mobile,CAM204,11520200.0,66.0,11520200.0,Exact,Customer 289,Female,67,Bronze,Jakarta,Jakarta,2021-11-17,Product 17,Deposits,Standard,4605900.0,474200.0,Campaign 4,Search,2023-10-28,2024-02-16,2024-02-01,Jakarta,190381906.0,5348695567.0,669624674.0,111676686.0,175622735.0,2024,2,2024-02,948400.0,11046000.0,0.9176750403638826,True
T100073,2023-03-21,C102274,P1030,3,3945800.0,11837400.0,Internet,CAM226,11837400.0,35.0,11837400.0,Exact,Customer 2274,Female,22,Bronze,Medan,Sumatra,2020-10-20,Product 30,Loans,Business,3246800.0,1139000.0,Campaign 26,Social,2024-01-05,2024-06-10,2023-03-01,Sumatra,50145361.0,1368638328.0,87444579.0,8206484.0,503400001.0,2023,3,2023-03,3417000.0,10698400.0,0.7113386385523848,True
T100074,2024-11-25,C100174,P1000,3,3558300.0,10674900.0,Branch,No Campaign,10674900.0,-145.0,10674900.0,Exact,Customer 174,Female,73,Bronze,Tangerang,Banten,2021-08-02,Product 0,Payments,Business,4757300.0,44800.0,,,,,2024-11-01,Java,,,,,,2024,11,2024-11,134400.0,10630100.0,0.9874097181238232,False
T100075,2023-12-20,C101088,P1005,2,2166200.0,4332400.0,Mobile,CAM235,4332400.0,66.0,4332400.0,Exact,Customer 1088,Female,51,Silver,Surabaya,East Java,2023-07-17,Product 5,Deposits,Standard,1709300.0,865000.0,Campaign 35,Display,2024-09-13,2024-11-03,2023-12-01,Java,,,,,,2023,12,2023-12,1730000.0,3467400.0,0.6006832240790324,True
T100076,2024-09-10,C100846,P1036,2,2544700.0,5089400.0,Agent,CAM238,5089400.0,-33.0,5089400.0,Exact,Customer 846,Male,70,Priority,Bekasi,West Java,2022-07-24,Product 36,Wealth,Business,2190800.0,896400.0,Campaign 38,Social,2023-04-06,2023-07-22,2024-09-01,Java,,,,,,2024,9,2024-09,1792800.0,4193000.0,0.647738436750894,True
T100077,2024-10-27,C102809,P1001,1,3876500.0,3876500.0,Branch,No Campaign,3876500.0,48.0,3876500.0,Exact,Customer 2809,Female,20,Priority,Tegal,Central Java,2022-08-21,Product 1,Loans,Standard,4694400.0,1460300.0,,,,,2024-10-01,Java,,,,,,2024,10,2024-10,1460300.0,2416200.0,0.623294208693409,False
T100078,2023-10-20,C102317,P1057,2,1793100.0,3586200.0,Mobile,CAM232,3586200.0,-1.0,3586200.0,Exact,Customer 2317,Male,24,Gold,Yogyakarta,Yogyakarta,2020-02-09,Product 57,Insurance,Premium,1756600.0,352800.0,Campaign 32,Social,2024-03-25,2024-07-09,2023-10-01,Java,,,,,,2023,10,2023-10,705600.0,3233400.0,0.8032457754726451,True
T100079,2024-12-17,C102229,P1043,5,2661900.0,13309500.0,Branch,No Campaign,13309500.0,-65.0,13309500.0,Exact,Customer 2229,Male,72,Silver,Jakarta,Jakarta,2022-04-05,Product 43,Loans,Premium,3068800.0,1210800.0,,,,,2024-12-01,Jakarta,250074597.0,6593262107.0,408508115.0,52013625.0,261320155.0,2024,12,2024-12,6054000.0,12098700.0,0.5451369322664262,False
T100080,2023-04-26,C102953,P1043,2,3044900.0,6089800.0,Call Center,CAM228,6089800.0,18.0,6089800.0,Exact,Customer 2953,Male,48,Silver,Pekanbaru,Sumatra,2022-09-10,Product 43,Loans,Premium,3068800.0,1210800.0,Campaign 28,Search,2023-06-09,2023-09-07,2023-04-01,Sumatra,59378534.0,2031002038.0,77773375.0,11734044.0,502096269.0,2023,4,2023-04,2421600.0,4879000.0,0.6023514729547769,True
T100081,2024-06-12,C100834,P1026,1,555000.0,555000.0,Mobile,CAM239,555000.0,-29.0,555000.0,Exact,Customer 834,Male,62,Priority,Surabaya,East Java,2022-03-29,Product 26,Cards,Premium,628500.0,1060400.0,Campaign 39,Email,2023-04-29,2023-08-31,2024-06-01,Java,,,,,,2024,6,2024-06,1060400.0,-505400.0,-0.9106306306306307,True
T100082,2024-04-24,C102387,P1036,2,1613700.0,3227400.0,Agent,CAM223,3227400.0,91.0,3227400.0,Exact,Customer 2387,Female,67,Bronze,Bekasi,West Java,2021-07-11,Product 36,Wealth,Business,2190800.0,896400.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-04-01,Java,,,,,,2024,4,2024-04,1792800.0,2331000.0,0.4445064138315672,True
T100083,2023-10-15,C102943,P1087,2,2975000.0,5950000.0,Mobile,No Campaign,5950000.0,26.0,5950000.0,Exact,Customer 2943,Female,61,Bronze,Surakarta,Central Java,2020-05-28,Product 87,Cards,Premium,3030200.0,379500.0,,,,,2023-10-01,Java,,,,,,2023,10,2023-10,759000.0,5570500.0,0.872436974789916,False
T100084,2024-10-29,C100886,P1090,4,3683100.0,14732400.0,Agent,CAM224,14732400.0,-98.0,14732400.0,Exact,Customer 886,Female,56,Bronze,Bandung,West Java,2021-09-16,Product 90,Payments,Premium,4999500.0,1053800.0,Campaign 24,Email,2023-01-23,2023-07-14,2024-10-01,Java,,,,,,2024,10,2024-10,4215200.0,13678600.0,0.7138823273872553,True
T100085,2024-04-21,C101919,P1119,2,1384800.0,2769600.0,Mobile,CAM202,2769600.0,-97.0,2769600.0,Exact,Customer 1919,Male,31,Silver,Surakarta,Central Java,2020-07-13,Product 119,Deposits,Business,1235200.0,505400.0,Campaign 2,Search,2024-09-10,2025-01-19,2024-04-01,Java,,,,,,2024,4,2024-04,1010800.0,2264200.0,0.6350375505488157,True
T100086,2023-01-25,C100858,P1094,3,4708100.0,14124300.0,Branch,CAM229,14124300.0,45.0,14124300.0,Exact,Customer 858,Female,49,Bronze,Bekasi,West Java,2023-01-01,Product 94,Deposits,Business,4965400.0,454900.0,Campaign 29,Affiliate,2024-01-08,2024-04-26,2023-01-01,Java,,,,,,2023,1,2023-01,1364700.0,13669400.0,0.9033792825131157,True
T100087,2024-03-06,C102800,P1087,4,3776600.0,15106400.0,Internet,CAM225,15106400.0,-57.0,15106400.0,Exact,Customer 2800,Female,27,Bronze,Jakarta,Jakarta,2020-06-08,Product 87,Cards,Premium,3030200.0,379500.0,Campaign 25,Display,2024-08-28,2024-12-05,2024-03-01,Jakarta,238638388.0,6304786113.0,421365202.0,49703871.0,263676584.0,2024,3,2024-03,1518000.0,14726900.0,0.8995127892813642,True
T100088,2023-10-05,C101139,P1064,3,3390700.0,10172100.0,Agent,No Campaign,10172100.0,106.0,10172100.0,Exact,Customer 1139,Female,59,Silver,Denpasar,Bali,2021-10-18,Product 64,Insurance,Business,3160900.0,1981000.0,,,,,2023-10-01,Bali,137900936.0,2258173477.0,213494269.0,28859579.0,518538766.0,2023,10,2023-10,5943000.0,8191100.0,0.4157548588786976,False
T100089,2023-11-13,C101774,P1103,2,2126200.0,4252400.0,Mobile,No Campaign,4252400.0,1.0,4252400.0,Exact,Customer 1774,Female,45,Bronze,Jakarta,Jakarta,2022-05-08,Product 103,Payments,Premium,2742700.0,298800.0,,,,,2023-11-01,Jakarta,179837105.0,3752931080.0,430620562.0,36157331.0,53611599.0,2023,11,2023-11,597600.0,3953600.0,0.8594675947700122,False
T100090,2024-09-29,C101034,P1142,3,942700.0,2828100.0,Internet,CAM213,2828100.0,31.0,2828100.0,Exact,Customer 1034,Male,50,Bronze,Surabaya,East Java,2022-06-19,Product 142,Deposits,Business,942500.0,1973500.0,Campaign 13,Social,2023-07-10,2023-12-22,2024-09-01,Java,,,,,,2024,9,2024-09,5920500.0,854600.0,-1.0934549697676885,True
T100091,2023-12-24,C102946,P1023,1,88300.0,88300.0,Mobile,CAM233,88300.0,23.0,88300.0,Exact,Customer 2946,Male,62,Priority,Tegal,Central Java,2021-05-14,Product 23,Wealth,Premium,102000.0,956400.0,Campaign 33,Social,2024-11-27,2025-05-20,2023-12-01,Java,,,,,,2023,12,2023-12,956400.0,-868100.0,-9.831257078142695,True
T100092,2023-10-03,C100166,P1116,3,3869500.0,11608500.0,Mobile,CAM225,11608500.0,92.0,11608500.0,Exact,Customer 166,Male,51,Priority,Cimahi,West Java,2021-04-10,Product 116,Payments,Premium,4563400.0,507500.0,Campaign 25,Display,2024-08-28,2024-12-05,2023-10-01,Java,,,,,,2023,10,2023-10,1522500.0,11101000.0,0.8688461041478227,True
T100093,2024-11-20,C102009,P1010,3,1256000.0,3768000.0,Agent,CAM228,3768000.0,-105.0,3768000.0,Exact,Customer 2009,Male,24,Silver,Bogor,West Java,2020-04-07,Product 10,Wealth,Business,972500.0,1442800.0,Campaign 28,Search,2023-06-09,2023-09-07,2024-11-01,Java,,,,,,2024,11,2024-11,4328400.0,2325200.0,-0.14872611464968152,True
T100094,2023-12-10,C102610,P1106,2,490700.0,981400.0,Mobile,CAM212,981400.0,90.0,981400.0,Exact,Customer 2610,Female,20,Gold,Jakarta,Jakarta,2020-09-10,Product 106,Cards,Premium,433800.0,132100.0,Campaign 12,Display,2023-04-08,2023-09-07,2023-12-01,Jakarta,179972705.0,3208090669.0,238529367.0,20565684.0,100194789.0,2023,12,2023-12,264200.0,849300.0,0.7307927450580803,True
T100095,2024-03-06,C101823,P1111,1,3182600.0,3182600.0,Call Center,CAM233,3182600.0,39.0,3182600.0,Exact,Customer 1823,Female,59,Bronze,Serang,Banten,2023-10-20,Product 111,Loans,Premium,2824600.0,400400.0,Campaign 33,Social,2024-11-27,2025-05-20,2024-03-01,Java,,,,,,2024,3,2024-03,400400.0,2782200.0,0.8741909130899265,True
T100096,2024-07-12,C101971,P1049,5,3098900.0,15494500.0,Internet,No Campaign,15494500.0,-233.0,15494500.0,Exact,Customer 1971,Female,44,Bronze,Tegal,Central Java,2020-03-04,Product 49,Insurance,Premium,3178200.0,865200.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,4326000.0,14629300.0,0.7208041563135306,False
T100097,2024-12-12,C100327,P1029,1,1030200.0,1030200.0,Mobile,CAM220,1030200.0,6.0,1030200.0,Exact,Customer 327,Female,68,Bronze,Banjarmasin,Kalimantan,2023-09-21,Product 29,Deposits,Standard,1250600.0,364300.0,Campaign 20,Affiliate,2024-04-29,2024-07-18,2024-12-01,Kalimantan,132142504.0,3517700962.0,341318007.0,31182217.0,720508614.0,2024,12,2024-12,364300.0,665900.0,0.6463793438167346,True
T100098,2024-07-16,C101070,P1017,6,4293900.0,25763400.0,Mobile,No Campaign,25763400.0,275.0,25763400.0,Exact,Customer 1070,Male,27,Silver,Medan,Sumatra,2021-03-09,Product 17,Deposits,Standard,4605900.0,474200.0,,,,,2024-07-01,Sumatra,106308714.0,3189729102.0,198581227.0,11105531.0,364834193.0,2024,7,2024-07,2845200.0,25289200.0,0.8895642655860639,False
T100099,2024-03-14,C101401,P1110,2,4978800.0,9957600.0,Mobile,CAM232,9957600.0,54.0,9957600.0,Exact,Customer 1401,Male,68,Bronze,Tangerang,Banten,2021-02-07,Product 110,Loans,Business,4412400.0,641900.0,Campaign 32,Social,2024-03-25,2024-07-09,2024-03-01,Java,,,,,,2024,3,2024-03,1283800.0,9315700.0,0.8710733510082751,True
T100100,2024-04-06,C101858,P1105,1,4503200.0,4503200.0,Mobile,CAM223,4503200.0,46.0,4503200.0,Exact,Customer 1858,Female,21,Gold,Bekasi,West Java,2022-01-03,Product 105,Cards,Business,3473100.0,664400.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-04-01,Java,,,,,,2024,4,2024-04,664400.0,3838800.0,0.8524604725528513,True
T100101,2023-09-27,C100820,P1130,2,4755800.0,9511600.0,Branch,CAM211,9511600.0,-27.0,9511600.0,Exact,Customer 820,Female,62,Bronze,Denpasar,Bali,2022-10-14,Product 130,Deposits,Standard,3770300.0,611700.0,Campaign 11,Search,2023-02-01,2023-04-15,2023-09-01,Bali,121004418.0,3159937895.0,293434734.0,29053659.0,112600296.0,2023,9,2023-09,1223400.0,8899900.0,0.8713781067328314,True
T100102,2024-12-09,C100398,P1065,1,187400.0,187400.0,Mobile,CAM222,187400.0,27.0,187400.0,Exact,Customer 398,Female,66,Gold,Pekanbaru,Sumatra,2021-08-01,Product 65,Deposits,Standard,262300.0,1760800.0,Campaign 22,Social,2023-06-29,2023-09-22,2024-12-01,Sumatra,208506556.0,4551523652.0,295918614.0,34198661.0,730806615.0,2024,12,2024-12,1760800.0,-1573400.0,-8.395944503735326,True
T100103,2024-03-06,C100436,P1010,3,789900.0,2369700.0,Agent,CAM235,2369700.0,-4.0,2369700.0,Exact,Customer 436,Male,45,Silver,Semarang,Central Java,2022-04-19,Product 10,Wealth,Business,972500.0,1442800.0,Campaign 35,Display,2024-09-13,2024-11-03,2024-03-01,Java,,,,,,2024,3,2024-03,4328400.0,926900.0,-0.8265603240916571,True
T100104,2023-01-21,C102857,P1119,2,906500.0,1813000.0,Internet,CAM236,1813000.0,-59.0,1813000.0,Exact,Customer 2857,Male,69,Silver,Serang,Banten,2022-09-17,Product 119,Deposits,Business,1235200.0,505400.0,Campaign 36,Social,2024-08-03,2024-11-23,2023-01-01,Java,,,,,,2023,1,2023-01,1010800.0,1307600.0,0.44247104247104246,True
T100105,2023-05-23,C100796,P1084,1,3557000.0,3557000.0,Mobile,CAM209,3557000.0,24.0,3557000.0,Exact,Customer 796,Female,31,Bronze,Tangerang,Banten,2020-11-26,Product 84,Wealth,Business,4309100.0,599400.0,Campaign 9,Search,2024-09-15,2025-01-28,2023-05-01,Java,,,,,,2023,5,2023-05,599400.0,2957600.0,0.8314872083216194,True
T100106,2023-12-19,C101070,P1022,2,2774700.0,5549400.0,Mobile,No Campaign,5549400.0,-61.0,5549400.0,Exact,Customer 1070,Male,27,Silver,Medan,Sumatra,2021-03-09,Product 22,Deposits,Standard,2875300.0,570800.0,,,,,2023-12-01,Sumatra,229059263.0,5568946685.0,432952678.0,42653294.0,371267149.0,2023,12,2023-12,1141600.0,4978600.0,0.7942840667459545,False
T100107,2024-04-09,C102778,P1064,3,4011000.0,12033000.0,Mobile,No Campaign,12033000.0,90.0,12033000.0,Exact,Customer 2778,Male,48,Bronze,Yogyakarta,Yogyakarta,2023-01-08,Product 64,Insurance,Business,3160900.0,1981000.0,,,,,2024-04-01,Java,,,,,,2024,4,2024-04,5943000.0,10052000.0,0.506108202443281,False
T100108,2024-04-12,C102845,P1051,3,737700.0,2213100.0,Mobile,No Campaign,2213100.0,-134.0,2213100.0,Exact,Customer 2845,Male,66,Bronze,Medan,Sumatra,2023-07-15,Product 51,Deposits,Business,710700.0,1535900.0,,,,,2024-04-01,Sumatra,219071450.0,7562816852.0,496738603.0,66256998.0,750229059.0,2024,4,2024-04,4607700.0,677200.0,-1.0820116578554968,False
T100109,2024-05-27,C102682,P1006,1,464700.0,464700.0,Mobile,CAM231,464700.0,27.0,464700.0,Exact,Customer 2682,Male,55,Bronze,Jakarta,Jakarta,2023-12-09,Product 6,Wealth,Standard,522500.0,1039600.0,Campaign 31,Social,2024-06-04,2024-10-12,2024-05-01,Jakarta,145169741.0,4316733885.0,361982892.0,38420899.0,213545348.0,2024,5,2024-05,1039600.0,-574900.0,-1.2371422423068645,True
T100110,2024-04-08,C100525,P1110,2,4040800.0,8081600.0,Agent,CAM207,8081600.0,97.0,8081600.0,Exact,Customer 525,Male,71,Bronze,Semarang,Central Java,2021-12-28,Product 110,Loans,Business,4412400.0,641900.0,Campaign 7,Social,2024-11-04,2024-12-24,2024-04-01,Java,,,,,,2024,4,2024-04,1283800.0,7439700.0,0.8411453177588596,True
T100111,2024-01-29,C100488,P1080,2,940200.0,1880400.0,Mobile,CAM201,1880400.0,-58.0,1880400.0,Exact,Customer 488,Female,49,Bronze,Denpasar,Bali,2022-06-22,Product 80,Wealth,Premium,762000.0,222800.0,Campaign 1,Email,2024-07-27,2024-09-12,2024-01-01,Bali,227198992.0,5277510331.0,527149243.0,58391707.0,341271743.0,2024,1,2024-01,445600.0,1657600.0,0.7630291427355882,True
T100112,2023-02-27,C101788,P1143,4,399600.0,1598400.0,Internet,No Campaign,1598400.0,94.0,1598400.0,Exact,Customer 1788,Male,61,Bronze,Yogyakarta,Yogyakarta,2020-09-20,Product 143,Insurance,Standard,361300.0,558500.0,,,,,2023-02-01,Java,,,,,,2023,2,2023-02,2234000.0,1039900.0,-0.39764764764764765,False
T100113,2023-05-06,C102552,P1050,2,3058800.0,6117600.0,Mobile,No Campaign,6117600.0,77.0,6117600.0,Exact,Customer 2552,Female,67,Bronze,Surabaya,East Java,2020-08-10,Product 50,Loans,Standard,2807000.0,785800.0,,,,,2023-05-01,Java,,,,,,2023,5,2023-05,1571600.0,5331800.0,0.7431018700143848,False
T100114,2024-04-05,C100749,P1075,2,1198100.0,2396200.0,Mobile,CAM238,2396200.0,-34.0,2396200.0,Exact,Customer 749,Female,57,Silver,Malang,East Java,2021-11-15,Product 75,Insurance,Business,1405400.0,1322500.0,Campaign 38,Social,2023-04-06,2023-07-22,2024-04-01,Java,,,,,,2024,4,2024-04,2645000.0,1073700.0,-0.10383106585426925,True
T100115,2023-02-21,C101390,P1051,2,587800.0,1175600.0,Branch,No Campaign,1175600.0,-72.0,1175600.0,Exact,Customer 1390,Male,64,Bronze,Medan,Sumatra,2023-12-30,Product 51,Deposits,Business,710700.0,1535900.0,,,,,2023-02-01,Sumatra,29100621.0,823798725.0,75812695.0,4112127.0,293286062.0,2023,2,2023-02,3071800.0,-360300.0,-1.6129635930588635,False
T100116,2023-09-26,C101338,P1085,2,2770300.0,5540600.0,Branch,No Campaign,5540600.0,61.0,5540600.0,Exact,Customer 1338,Male,47,Priority,Manado,Sulawesi,2023-10-16,Product 85,Insurance,Business,2683500.0,859600.0,,,,,2023-09-01,Sulawesi,182374290.0,5508427507.0,382662095.0,49690149.0,362839200.0,2023,9,2023-09,1719200.0,4681000.0,0.6897086958091182,False
T100117,2023-04-06,C101133,P1006,2,409300.0,818600.0,Internet,No Campaign,818600.0,-36.0,818600.0,Exact,Customer 1133,Male,27,Bronze,Palembang,Sumatra,2022-10-26,Product 6,Wealth,Standard,522500.0,1039600.0,,,,,2023-04-01,Sumatra,59378534.0,2031002038.0,77773375.0,11734044.0,502096269.0,2023,4,2023-04,2079200.0,-221000.0,-1.5399462496946006,False
T100118,2023-09-30,C102921,P1128,1,3463400.0,3463400.0,Branch,CAM230,3463400.0,17842003.0,3463400.0,Very Over,Customer 2921,Female,35,Priority,Pekanbaru,Sumatra,2020-12-10,Product 128,Loans,Standard,3210500.0,1288400.0,Campaign 30,Search,2023-10-12,2024-03-10,2023-09-01,Sumatra,116567644.0,3090128630.0,252036885.0,29059949.0,279173975.0,2023,9,2023-09,1288400.0,2175000.0,0.6279956112490617,True
T100119,2023-11-19,C101599,P1011,1,3219700.0,3219700.0,Branch,No Campaign,3219700.0,37.0,3219700.0,Exact,Customer 1599,Female,26,Silver,Banjarmasin,Kalimantan,2020-08-12,Product 11,Deposits,Premium,3321400.0,891900.0,,,,,2023-11-01,Kalimantan,188773833.0,5291823000.0,437149775.0,43565735.0,513456792.0,2023,11,2023-11,891900.0,2327800.0,0.7229866136596578,False
T100120,2024-07-26,C100555,P1096,3,4544600.0,13633800.0,Call Center,CAM217,13633800.0,95.0,13633800.0,Exact,Customer 555,Male,63,Bronze,Medan,Sumatra,2022-11-25,Product 96,Deposits,Standard,4266800.0,60700.0,Campaign 17,Search,2023-08-14,2023-10-01,2024-07-01,Sumatra,106308714.0,3189729102.0,198581227.0,11105531.0,364834193.0,2024,7,2024-07,182100.0,13573100.0,0.9866434889759275,True
T100121,2024-11-23,C102035,P1014,1,1242100.0,1242100.0,Agent,No Campaign,1242100.0,7.0,1242100.0,Exact,Customer 2035,Male,62,Silver,Jakarta,Jakarta,2021-12-31,Product 14,Deposits,Business,1734600.0,1550500.0,,,,,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,1550500.0,-308400.0,-0.24828918766604943,False
T100122,2023-05-13,C102456,P1026,1,508200.0,508200.0,Branch,No Campaign,508200.0,40.0,508200.0,Exact,Customer 2456,Male,33,Gold,Madiun,East Java,2021-03-13,Product 26,Cards,Premium,628500.0,1060400.0,,,,,2023-05-01,Java,,,,,,2023,5,2023-05,1060400.0,-552200.0,-1.0865800865800865,False
T100123,2023-03-30,C100238,P1078,1,6225400.0,6225400.0,Agent,CAM203,6225400.0,7.0,6225400.0,Exact,Customer 238,Female,70,Gold,Bandung,West Java,2021-01-17,Product 78,Loans,Standard,4971600.0,842500.0,Campaign 3,Display,2024-09-28,2025-02-14,2023-03-01,Java,,,,,,2023,3,2023-03,842500.0,5382900.0,0.8646673306132939,True
T100124,2024-11-15,C100316,P1048,2,4710800.0,9421600.0,Internet,No Campaign,9421600.0,36.0,9421600.0,Exact,Customer 316,Male,44,Bronze,Cimahi,West Java,2020-05-18,Product 48,Deposits,Premium,4147200.0,540800.0,,,,,2024-11-01,Java,,,,,,2024,11,2024-11,1081600.0,8880800.0,0.8851999660354929,False
T100125,2023-01-05,C100769,P1124,3,2935100.0,8805300.0,Internet,CAM201,8805300.0,52.0,8805300.0,Exact,Customer 769,Female,73,Gold,Jakarta,Jakarta,2022-09-27,Product 124,Insurance,Business,3102800.0,1766800.0,Campaign 1,Email,2024-07-27,2024-09-12,2023-01-01,Jakarta,,,,,106024583.0,2023,1,2023-01,5300400.0,7038500.0,0.3980443596470308,True
T100126,2023-12-23,C102126,P1050,2,2088300.0,4176600.0,Mobile,No Campaign,4176600.0,-16.0,4176600.0,Exact,Customer 2126,Female,73,Bronze,Surabaya,East Java,2022-12-22,Product 50,Loans,Standard,2807000.0,785800.0,,,,,2023-12-01,Java,,,,,,2023,12,2023-12,1571600.0,3390800.0,0.6237130680457789,False
T100127,2023-12-09,C102522,P1056,2,85600.0,171200.0,Mobile,No Campaign,171200.0,70.0,171200.0,Exact,Customer 2522,Male,42,Bronze,Denpasar,Bali,2022-01-15,Product 56,Payments,Premium,93900.0,303800.0,,,,,2023-12-01,Bali,160611248.0,3986650025.0,403101996.0,45480068.0,293407304.0,2023,12,2023-12,607600.0,-132600.0,-2.5490654205607477,False
T100128,2023-07-23,C100329,P1107,4,4468500.0,17874000.0,Call Center,No Campaign,17874000.0,23.0,17874000.0,Exact,Customer 329,Male,58,Priority,Jakarta,Jakarta,2021-05-30,Product 107,Cards,Standard,4036100.0,1669700.0,,,,,2023-07-01,Jakarta,224424190.0,5048344215.0,270593070.0,30272294.0,165155611.0,2023,7,2023-07,6678800.0,16204300.0,0.6263399351012644,False
T100129,2024-11-04,C102557,P1049,1,3287300.0,3287300.0,Agent,CAM235,3287300.0,-17.0,3287300.0,Exact,Customer 2557,Male,39,Bronze,Jakarta,Jakarta,2023-02-09,Product 49,Insurance,Premium,3178200.0,865200.0,Campaign 35,Display,2024-09-13,2024-11-03,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,865200.0,2422100.0,0.7368052809296383,True
T100130,2024-07-26,C100776,P1032,3,4350300.0,13050900.0,Mobile,CAM200,13050900.0,-38.0,13050900.0,Exact,Customer 776,Male,20,Gold,Surabaya,East Java,2020-03-27,Product 32,Cards,Business,4498700.0,1937400.0,Campaign 0,Search,2024-03-29,2024-08-23,2024-07-01,Java,,,,,,2024,7,2024-07,5812200.0,11113500.0,0.554651403351493,True
