transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,amount,channel,campaign_id,city,province
T100281,2024-09-08,C102915,P1084,3,3607000.0,10820932,Internet,CAM221,Madiun,East Java
T100282,2023-02-11,C101983,P1138,1,184600.0,184550,Internet,CAM208,Jakarta,Jakarta
T100283,2023-06-25,C101847,P1065,3,308700.0,926009,Branch,,Cimahi,West Java
T100284,2023-09-02,C100682,P1124,2,3797500.0,7595063,Mobile,CAM224,Palembang,Sumatra
T100285,2023-09-10,C102131,P1089,2,325200.0,650301,Agent,,Medan,Sumatra
T100286,2023-10-01,C102295,P1116,5,4750800.0,23754204,Branch,,Cimahi,West Java
T100287,2023-11-30,C100825,P1142,3,867000.0,2600892,Internet,,Palembang,Sumatra
T100288,2024-08-26,C101519,P1118,2,433200.0,866387,Agent,,Jakarta,Jakarta
T100289,2023-01-11,C100931,P1050,2,2003400.0,4006794,Branch,,Bekasi,West Java
T100290,2023-06-01,C102528,P1126,1,3550700.0,3550734,Mobile,CAM234,Serang,Banten
T100291,2023-07-08,C100645,P1146,2,1223500.0,2446959,Mobile,CAM210,Yogyakarta,Yogyakarta
T100292,2024-11-06,C100192,P1074,1,2328300.0,2328349,Mobile,CAM232,Jakarta,Jakarta
T100293,2024-09-29,C101723,P1075,1,1183000.0,1182968,Mobile,CAM202,Semarang,Central Java
T100294,2023-07-30,C102485,P1086,2,2311900.0,4623800,Internet,,Jakarta,Jakarta
T100295,2023-04-07,C100499,P1000,1,4809300.0,4809265,Mobile,,Semarang,Central Java
T100296,2023-12-05,C100151,P1093,1,4778500.0,4778474,Internet,,Serang,Banten
T100297,2023-02-16,C100668,P1038,4,347500.0,1390151,CallCenter,,Malang,East Java
T100298,2023-02-26,C101543,P1111,1,3299100.0,3299143,Branch,,Jakarta,Jakarta
T100299,2023-03-16,C102316,P1043,1,3718500.0,3718544,Internet,CAM229,Jakarta,Jakarta
T100300,2023-09-11,C100574,P1020,2,4778000.0,9556071,Branch,CAM205,Jakarta,Jakarta
T100301,2024-10-24,C101560,P1138,1,162000.0,162043,Internet,CAM215,Serang,Banten
T100302,2024-07-24,C102038,P1139,3,3950000.0,11850039,Branch,CAM235,Bogor,West Java
T100303,2024-08-20,C102204,P1066,1,765400.0,765368,Mobile,CAM237,Malang,East Java
T100304,2023-06-19,C102234,P1076,2,4752200.0,9504332,Mobile,CAM230,Jakarta,Jakarta
T100305,2023-05-26,C100316,P1041,3,4053900.0,12161708,CallCenter,CAM214,Cimahi,West Java
T100306,2023-02-02,C102647,P1043,2,2959900.0,5919883,Mobile,CAM222,Tegal,Central Java
T100307,2024-05-29,C101660,P1056,2,98700.0,197357,CallCenter,,Bekasi,West Java
T100308,2023-09-14,C100986,P1143,2,319100.0,638225,Internet,CAM202,Surakarta,Central Java
T100309,2023-05-06,C101266,P1083,3,1023400.0,3070105,Mobile,,Bogor,West Java
T100310,2023-04-23,C101561,P1137,2,5548600.0,11097124,Mobile,,Jakarta,Jakarta
T100311,2023-12-08,C102131,P1022,1,2416900.0,2416949,Agent,CAM235,Medan,Sumatra
T100312,2023-02-17,C100195,P1071,3,3642100.0,10926402,Mobile,CAM239,Bandung,West Java
T100313,2023-12-30,C101158,P1003,2,858800.0,1717545,Internet,CAM223,Bogor,West Java
T100314,2024-02-02,C101976,P1071,4,5210200.0,20840682,CallCenter,CAM217,Jakarta,Jakarta
T100315,2023-07-14,C101853,P1119,1,1306400.0,1306382,Branch,CAM238,Jakarta,Jakarta
T100316,2024-12-25,C100377,P1033,1,2440800.0,2440800,Internet,,Jakarta,Jakarta
T100317,2023-11-17,C102165,P1053,5,1940400.0,9701972,Mobile,CAM208,Surabaya,East Java
T100318,2023-05-18,C101937,P1013,2,1373600.0,2747117,Agent,CAM210,Tegal,Central Java
T100319,2023-12-21,C102073,P1003,4,857800.0,3431320,Mobile,CAM235,Jakarta,Jakarta
T100320,2023-03-11,C100238,P1081,2,2160400.0,4320718,Internet,CAM205,Bandung,West Java
T100321,2024-08-04,C101113,P1045,2,363300.0,726534,Mobile,CAM221,Cimahi,West Java
T100322,2024-04-27,C100381,P1036,2,1744300.0,3488587,Agent,CAM214,Tangerang,Banten
T100323,2024-12-20,C102840,P1066,1,854100.0,854109,Mobile,CAM233,Tangerang,Banten
T100324,2024-12-12,C101655,P1090,2,4557600.0,9115296,Mobile,,Bogor,West Java
T100325,2023-02-28,C101041,P1058,2,2214300.0,4428527,Internet,CAM233,Pekanbaru,Sumatra
T100326,2024-01-24,C100663,P1079,1,916100.0,916099,Branch,,Pontianak,Kalimantan
T100327,2023-12-17,C100501,P1054,3,3749100.0,11247411,Mobile,CAM233,Yogyakarta,Yogyakarta
T100328,2023-12-05,C100619,P1022,3,3519000.0,10557147,Branch,,Jakarta,Jakarta
T100329,2024-11-07,C101678,P1031,1,1711200.0,1711206,Mobile,,Surakarta,Central Java
T100330,2024-08-18,C101919,P1122,2,993500.0,1986909,Internet,CAM208,Surakarta,Central Java
T100331,2024-03-11,C102823,P1038,2,308400.0,616860,Mobile,,Tangerang,Banten
T100332,2024-03-25,C100216,P1138,1,127600.0,127610,Branch,CAM206,Denpasar,Bali
T100333,2024-01-12,C102071,P1060,2,3070400.0,6140828,CallCenter,CAM215,Cimahi,West Java
T100334,2024-01-26,C101517,P1130,3,3969100.0,11907449,CallCenter,,Banjarmasin,Kalimantan
T100335,2024-04-25,C101785,P1142,2,844100.0,1688133,Branch,CAM204,Yogyakarta,Yogyakarta
T100336,2023-04-24,C100999,P1121,1,1648700.0,1648684,Branch,,Surakarta,Central Java
T100337,2023-06-21,C102420,P1007,1,2807000.0,2806994,Internet,CAM228,Jakarta,Jakarta
T100338,2023-01-18,C102661,P1089,2,293800.0,587504,Internet,CAM232,Yogyakarta,Yogyakarta
T100339,2023-08-23,C101492,P1083,2,726200.0,1452457,Mobile,CAM231,Banjarmasin,Kalimantan
T100340,2023-11-06,C101856,P1049,4,3156400.0,12625481,Mobile,CAM233,Palembang,Sumatra
T100341,2024-10-30,C101561,P1065,2,184700.0,369368,CallCenter,,Jakarta,Jakarta
T100342,2024-12-23,C100329,P1032,5,4187900.0,20939484,Mobile,,Jakarta,Jakarta
T100343,2023-10-08,C101857,P1144,3,1462700.0,4388078,Internet,CAM208,Bandung,West Java
T100344,2023-07-15,C100935,P1040,1,1486500.0,1486487,Internet,,Tangerang,Banten
T100345,2023-04-25,C102464,P1018,4,1153800.0,4615174,Internet,,Semarang,Central Java
T100346,2024-02-01,C101464,P1010,2,929000.0,1857933,Mobile,,Serang,Banten
T100347,2024-11-02,C100422,P1059,1,915400.0,915438,Mobile,,Jakarta,Jakarta
T100348,2024-10-28,C101664,P1020,1,3070100.0,3070068,Internet,CAM234,Jakarta,Jakarta
T100349,2024-07-16,C102653,P1090,1,6189700.0,6189666,Internet,,Cimahi,West Java
T100350,2024-02-22,C101181,P1078,2,4257600.0,8515231,Mobile,CAM233,Yogyakarta,Yogyakarta
T100351,2023-10-11,C101690,P1085,1,3455400.0,3455352,Agent,CAM232,Palembang,Sumatra
T100352,2024-08-07,C100699,P1012,1,3130500.0,3130530,Mobile,,Semarang,Central Java
T100353,2023-11-24,C100112,P1052,1,1440400.0,1440442,Mobile,CAM210,Bandung,West Java
T100354,2023-12-07,C100541,P1010,2,884200.0,1768323,Agent,,Jakarta,Jakarta
T100355,2024-09-13,C100940,P1080,1,885100.0,885148,Branch,,Palembang,Sumatra
T100356,2023-08-09,C101780,P1142,2,710800.0,1421552,Internet,,Jakarta,Jakarta
T100357,2023-01-09,C101556,P1097,2,2512600.0,5025162,CallCenter,CAM202,Pekanbaru,Sumatra
T100358,2023-03-23,C102000,P1142,1,960100.0,960116,Mobile,CAM231,Pekanbaru,Sumatra
T100359,2023-10-21,C100017,P1012,2,3405500.0,6810959,Branch,,Denpasar,Bali
T100360,2024-01-10,C102209,P1110,3,4212700.0,12637958,Mobile,,Serang,Banten
T100361,2024-06-17,C101483,P1047,1,351000.0,350991,Mobile,,Jakarta,Jakarta
T100362,2024-02-19,C100158,P1041,1,4690300.0,4690340,Mobile,,Makassar,Sulawesi
T100363,2023-04-09,C101033,P1009,5,2086900.0,10434738,Branch,CAM205,Jakarta,Jakarta
T100364,2024-11-12,C100872,P1143,3,254600.0,763885,Mobile,,Bandung,West Java
T100365,2024-12-02,C101785,P1103,4,3470600.0,13882280,CallCenter,CAM215,Yogyakarta,Yogyakarta
T100366,2024-09-09,C101038,P1092,3,400700.0,1202161,Mobile,CAM211,Banjarmasin,Kalimantan
T100367,2024-01-17,C100564,P1081,2,3233800.0,6467668,CallCenter,CAM233,Palembang,Sumatra
T100368,2024-05-18,C100698,P1099,2,163400.0,326774,CallCenter,CAM210,Yogyakarta,Yogyakarta
T100369,2024-03-22,C102493,P1098,2,5525700.0,11051415,Agent,CAM223,Malang,East Java
T100370,2024-11-10,C101961,P1115,2,3656400.0,7312784,Internet,,Madiun,East Java
T100371,2023-12-10,C101768,P1088,1,3350700.0,3350719,Mobile,CAM237,Malang,East Java
T100372,2024-02-29,C100889,P1091,3,1979700.0,5939190,Mobile,,Semarang,Central Java
T100373,2024-09-16,C100390,P1118,1,719400.0,719354,Mobile,,Jakarta,Jakarta
T100374,2023-11-02,C102186,P1100,2,2908400.0,5816805,Mobile,CAM209,Jakarta,Jakarta
T100375,2023-05-28,C101436,P1046,3,2894700.0,8684112,Agent,CAM203,Palembang,Sumatra
T100376,2024-03-29,C101697,P1018,3,1199900.0,3599795,Branch,CAM232,Jakarta,Jakarta
T100377,2023-02-02,C102931,P1144,3,1491500.0,4474378,Internet,,Banjarmasin,Kalimantan
T100378,2024-05-15,C102809,P1085,2,2440700.0,4881470,CallCenter,,Tegal,Central Java
T100379,2023-11-15,C102172,P1078,1,4326700.0,4326692,Branch,,Malang,East Java
T100380,2024-11-27,C102266,P1070,3,3473700.0,10421161,Mobile,,Tangerang,Banten
T100381,2023-07-12,C100280,P1081,2,3170500.0,6340953,Mobile,CAM202,Bekasi,West Java
T100382,2023-06-29,C102487,P1113,1,272900.0,272890,Mobile,CAM214,Palembang,Sumatra
T100383,2024-06-01,C102149,P1119,3,1126100.0,3378320,Internet,CAM221,Makassar,Sulawesi
T100384,2024-01-26,C102518,P1135,2,2904000.0,5807932,Mobile,CAM237,Medan,Sumatra
T100385,2024-06-04,C101399,P1051,1,533600.0,533569,Mobile,,Medan,Sumatra
T100386,2023-12-23,C101628,P1122,3,945000.0,2835022,Branch,,Jakarta,Jakarta
T100387,2024-07-26,C101214,P1060,4,2653900.0,10615781,Mobile,CAM216,Bogor,West Java
T100388,2024-04-08,C102481,P1102,2,287000.0,573925,Mobile,,Jakarta,Jakarta
T100389,2024-11-05,C102058,P1077,4,3884400.0,15537715,CallCenter,CAM202,Jakarta,Jakarta
T100390,2023-04-09,C101723,P1097,3,2234600.0,6703853,Mobile,CAM226,Semarang,Central Java
T100391,2023-05-28,C101269,P1009,1,3167200.0,3167247,Mobile,,Bogor,West Java
T100392,2024-07-23,C102179,P1079,2,953300.0,1906583,Internet,,Jakarta,Jakarta
T100393,2024-12-27,C102531,P1051,1,666500.0,666489,Mobile,CAM200,Madiun,East Java
T100394,2023-11-12,C100414,P1028,1,6285800.0,6285781,Mobile,,Semarang,Central Java
T100395,2023-07-01,C102869,P1069,2,1975400.0,3950864,CallCenter,,Pekanbaru,Sumatra
T100396,2024-06-30,C100567,P1135,2,3233100.0,6466155,Internet,CAM221,Pontianak,Kalimantan
T100397,2023-10-30,C102909,P1021,3,3099200.0,9297563,CallCenter,CAM218,Jakarta,Jakarta
T100398,2024-07-11,C102402,P1121,3,1356000.0,4067853,Branch,,Bekasi,West Java
T100399,2024-08-21,C101579,P1112,2,1499400.0,2998884,Internet,CAM208,Makassar,Sulawesi
T100400,2023-01-04,C101744,P1036,2,1973800.0,3947521,Internet,CAM222,Banjarmasin,Kalimantan
T100401,2023-04-17,C100260,P1107,3,3563800.0,10691433,Internet,,Yogyakarta,Yogyakarta
T100402,2023-03-16,C101730,P1130,3,4794600.0,14383884,Branch,,Yogyakarta,Yogyakarta
T100403,2023-02-09,C102639,P1089,1,211700.0,211742,Mobile,,Jakarta,Jakarta
T100404,2024-09-30,C101010,P1104,4,2524600.0,10098537,Agent,CAM204,Bandung,West Java
T100405,2024-11-25,C100579,P1037,3,646700.0,1940103,Mobile,CAM205,Semarang,Central Java
T100406,2023-04-29,C102388,P1083,1,691600.0,691555,Agent,CAM207,Pekanbaru,Sumatra
T100407,2023-03-14,C100969,P1123,2,1425700.0,2851468,Mobile,,Pontianak,Kalimantan
T100408,2024-07-05,C101652,P1040,2,1842400.0,3684788,Mobile,CAM209,Yogyakarta,Yogyakarta
T100409,2023-07-23,C100094,P1077,3,4751500.0,14254419,CallCenter,,Madiun,East Java
T100410,2023-04-06,C102063,P1015,3,2825400.0,8476226,Internet,CAM219,Jakarta,Jakarta
T100411,2023-10-06,C102022,P1049,2,3214800.0,6429574,Agent,CAM204,Bekasi,West Java
T100412,2023-05-23,C101134,P1046,2,3220100.0,6440135,Mobile,,Madiun,East Java
T100413,2023-04-25,C100325,P1122,2,1403200.0,2806425,Mobile,CAM238,Pekanbaru,Sumatra
T100414,2024-04-20,C101245,P1081,1,1832200.0,1832185,Mobile,CAM223,Jakarta,Jakarta
T100415,2023-05-13,C100874,P1010,2,1255600.0,2511208,Branch,,Palembang,Sumatra
T100416,2023-06-17,C102718,P1142,1,674600.0,674606,Mobile,CAM226,Bandung,West Java
T100417,2023-09-02,C100093,P1123,2,1343600.0,2687201,Mobile,,Jakarta,Jakarta
T100418,2023-10-04,C100996,P1065,2,252500.0,505077,Mobile,,Pekanbaru,Sumatra
T100419,2023-09-16,C100335,P1138,2,192700.0,385357,Mobile,CAM217,Pontianak,Kalimantan
T100420,2023-02-15,C102859,P1103,2,1977100.0,3954277,Mobile,,Jakarta,Jakarta
T100421,2023-12-12,C101524,P1032,2,4777600.0,9555149,Mobile,CAM201,Cimahi,West Java
T100422,2023-08-25,C100163,P1121,2,2229000.0,4458086,Branch,CAM233,Cimahi,West Java
T100423,2023-02-22,C102941,P1011,1,2672200.0,2672176,Internet,CAM209,Surakarta,Central Java
T100424,2023-05-28,C101409,P1131,2,1659800.0,3319679,Branch,,Jakarta,Jakarta
T100425,2024-11-29,C102459,P1083,2,936000.0,1871917,Branch,CAM231,Jakarta,Jakarta
T100426,2024-06-16,C100367,P1100,1,4348700.0,4348652,CallCenter,CAM232,Pekanbaru,Sumatra
T100427,2023-03-31,C100318,P1002,4,128700.0,514795,Mobile,CAM206,Jakarta,Jakarta
T100428,2023-08-21,C101278,P1060,1,1760500.0,1760453,CallCenter,CAM214,Tegal,Central Java
T100429,2024-12-27,C101854,P1042,1,631200.0,631205,Mobile,,Malang,East Java
T100430,2023-02-20,C101808,P1001,1,4301600.0,4301565,Internet,CAM200,Surakarta,Central Java
T100431,2024-10-26,C102536,P1071,4,4090400.0,16361598,Mobile,CAM223,Jakarta,Jakarta
T100432,2024-09-19,C102597,P1046,4,2434600.0,9738402,Branch,CAM234,Semarang,Central Java
T100433,2024-01-29,C102943,P1087,3,2811100.0,8433268,Mobile,CAM207,Surakarta,Central Java
T100434,2023-08-02,C101443,P1018,1,1490500.0,1490536,Agent,,Yogyakarta,Yogyakarta
T100435,2024-03-26,C101951,P1000,4,3930600.0,15722353,Mobile,,Semarang,Central Java
T100436,2023-12-05,C100186,P1139,2,6173400.0,12346872,Internet,,Malang,East Java
T100437,2023-12-17,C102072,P1042,2,680100.0,1360288,Mobile,,Pontianak,Kalimantan
T100438,2024-10-10,C102189,P1054,2,3851700.0,7703481,CallCenter,,Pekanbaru,Sumatra
T100439,2023-10-12,C100427,P1101,3,3782000.0,11345953,Mobile,CAM218,Palembang,Sumatra
T100440,2024-08-05,C101147,P1061,2,1773000.0,3546040,Internet,,Denpasar,Bali
T100441,2023-09-02,C100024,P1109,2,2543100.0,5086105,Internet,,Tegal,Central Java
T100442,2024-07-03,C101826,P1056,1,114300.0,114278,Internet,,Tegal,Central Java
T100443,2024-12-28,C100476,P1019,2,4600700.0,9201326,CallCenter,,Bekasi,West Java
T100444,2024-09-30,C101486,P1013,1,842600.0,842563,Mobile,CAM236,Semarang,Central Java
T100445,2024-08-06,C102894,P1106,2,400200.0,800465,Internet,,Pontianak,Kalimantan
T100446,2023-08-14,C101454,P1071,3,4051700.0,12155084,Mobile,,Jakarta,Jakarta
T100447,2024-03-16,C101255,P1116,4,5567400.0,22269619,Internet,,Jakarta,Jakarta
T100448,2024-04-18,C101680,P1004,1,4563400.0,4563410,Mobile,CAM230,Semarang,Central Java
T100449,2024-03-19,C101046,P1083,4,1098000.0,4392107,CallCenter,CAM210,Tangerang,Banten
T100450,2024-02-16,C102029,P1070,3,3759500.0,11278471,Internet,,Madiun,East Java
T100451,2023-09-03,C100121,P1050,4,3273200.0,13092787,CallCenter,CAM215,Jakarta,Jakarta
T100452,2024-08-05,C100982,P1040,5,2525300.0,12626726,Branch,,Tegal,Central Java
T100453,2024-12-07,C101253,P1086,2,1494500.0,2988945,Mobile,CAM214,Malang,East Java
T100454,2024-05-14,C100016,P1144,3,2417500.0,7252598,Mobile,CAM212,Semarang,Central Java
T100455,2024-07-03,C101308,P1018,2,1402600.0,2805207,CallCenter,,Semarang,Central Java
T100456,2023-04-27,C100001,P1028,1,4501000.0,4500980,Mobile,,Jakarta,Jakarta
T100457,2023-12-30,C100266,P1121,3,1642200.0,4926650,Mobile,,Malang,East Java
T100458,2023-07-23,C101551,P1131,1,1220400.0,1220444,Internet,CAM208,Jakarta,Jakarta
T100459,2023-12-17,C101872,P1141,3,4670100.0,14010314,Mobile,CAM208,Jakarta,Jakarta
T100460,2023-11-15,C101556,P1036,1,1646500.0,1646498,CallCenter,CAM205,Pekanbaru,Sumatra
T100461,2023-12-25,C100250,P1003,3,995600.0,2986863,Branch,,Denpasar,Bali
T100462,2024-05-31,C100276,P1005,2,2189400.0,4378745,Branch,CAM215,Surabaya,East Java
T100463,2024-05-03,C101029,P1110,2,5629400.0,11258730,Mobile,CAM212,Malang,East Java
T100464,2024-10-30,C101837,P1010,3,698400.0,2095171,Mobile,CAM219,Tegal,Central Java
T100465,2023-04-17,C101260,P1147,4,673400.0,2693563,Mobile,CAM237,Jakarta,Jakarta
T100466,2024-10-15,C101849,P1141,2,3666900.0,7333763,Mobile,,Bandung,West Java
T100467,2023-06-21,C101720,P1000,1,5574200.0,5574172,Mobile,CAM227,Cimahi,West Java
T100468,2024-10-19,C101980,P1104,1,2794400.0,2794431,Branch,,Jakarta,Jakarta
T100469,2024-06-02,C102271,P1101,3,2829800.0,8489340,Internet,,Manado,Sulawesi
T100470,2024-06-11,C100940,P1086,1,1682700.0,1682687,Mobile,,Palembang,Sumatra
T100471,2023-11-16,C101054,P1141,3,3750900.0,11252739,Internet,CAM209,Tegal,Central Java
T100472,2023-02-06,C100472,P1070,2,3716300.0,7432527,Mobile,CAM211,Cimahi,West Java
T100473,2024-05-13,C100513,P1048,2,3330500.0,6660918,Branch,CAM207,Tangerang,Banten
T100474,2024-10-26,C101365,P1133,2,225800.0,451688,Branch,CAM218,Denpasar,Bali
T100475,2023-09-22,C102212,P1060,1,2234700.0,2234713,Mobile,,Jakarta,Jakarta
T100476,2024-11-25,C100299,P1039,1,3788600.0,3788569,Mobile,CAM221,Cimahi,West Java
T100477,2024-10-29,C102501,P1149,3,4778500.0,14335539,Internet,,Bogor,West Java
T100478,2024-10-10,C102686,P1122,2,1434100.0,2868169,Mobile,CAM200,Tegal,Central Java
T100479,2024-02-06,C102528,P1145,2,5089500.0,10179024,Mobile,CAM212,Serang,Banten
T100480,2024-08-24,C102122,P1122,1,1356300.0,1356332,Mobile,,Cimahi,West Java
T100481,2023-08-06,C102356,P1074,2,2720800.0,5441622,Internet,CAM223,Malang,East Java
T100482,2023-11-26,C100075,P1006,1,599400.0,599364,Agent,,Cimahi,West Java
T100483,2023-07-05,C102434,P1039,3,3342800.0,10028510,Mobile,,Jakarta,Jakarta
T100484,2024-01-16,C102794,P1109,3,1944200.0,5832619,Internet,,Pekanbaru,Sumatra
T100485,2023-07-28,C100459,P1092,1,442300.0,442342,Mobile,CAM226,Bekasi,West Java
T100486,2024-07-16,C101564,P1064,2,3144600.0,6289246,Mobile,CAM219,Yogyakarta,Yogyakarta
T100487,2023-10-15,C101839,P1061,1,2055000.0,2055008,Mobile,CAM204,Denpasar,Bali
T100488,2023-03-29,C101863,P1126,2,4184800.0,8369541,Mobile,CAM220,Bekasi,West Java
T100489,2023-05-16,C101598,P1048,3,3441100.0,10323260,Mobile,,Pekanbaru,Sumatra
T100490,2023-06-07,C100660,P1033,5,2722900.0,13614435,Branch,CAM231,Tegal,Central Java
T100491,2023-06-04,C102360,P1089,3,249400.0,748281,Branch,CAM213,Jakarta,Jakarta
T100492,2024-04-07,C102316,P1124,2,3187200.0,6374426,Mobile,CAM204,Jakarta,Jakarta
T100493,2023-08-08,C102202,P1125,3,1750100.0,5250318,Mobile,CAM209,Pontianak,Kalimantan
T100494,2024-04-03,C101219,P1078,3,3633400.0,10900299,Mobile,CAM236,Jakarta,Jakarta
T100495,2023-06-16,C102527,P1028,2,4150200.0,8300447,Mobile,CAM219,Tangerang,Banten
T100496,2023-11-18,C101879,P1024,1,4917200.0,4917240,Mobile,CAM222,Cimahi,West Java
T100497,2024-11-21,C101471,P1059,3,1101800.0,3305365,Mobile,CAM237,Palembang,Sumatra
T100498,2024-07-15,C101800,P1069,1,2244100.0,2244146,Internet,CAM228,Banjarmasin,Kalimantan
T100499,2024-05-26,C101097,P1026,3,737400.0,2212189,Mobile,CAM239,Bekasi,West Java
T100500,2023-03-28,C101098,P1067,2,2137400.0,4274859,Internet,CAM229,Cimahi,West Java
T100501,2024-06-28,C101120,P1067,2,2803800.0,5607595,CallCenter,,Pekanbaru,Sumatra
T100502,2023-10-02,C101414,P1107,2,3502900.0,7005844,Agent,CAM205,Yogyakarta,Yogyakarta
T100503,2023-05-21,C100027,P1105,4,2964800.0,11859266,Mobile,,Makassar,Sulawesi
T100504,2024-12-18,C102909,P1036,1,2189600.0,2189575,Internet,CAM235,Jakarta,Jakarta
T100505,2024-09-16,C100118,P1027,4,2333200.0,9332635,Mobile,,Jakarta,Jakarta
T100506,2023-12-19,C101607,P1066,3,875200.0,2625477,Mobile,,Pontianak,Kalimantan
T100507,2023-01-05,C100149,P1016,2,5169700.0,10339482,Mobile,,Jakarta,Jakarta
T100508,2024-01-17,C100681,P1094,4,5059800.0,20239320,Mobile,CAM227,Bandung,West Java
T100509,2024-12-24,C101695,P1088,2,4055500.0,8111077,Mobile,CAM233,Bogor,West Java
T100510,2023-11-30,C101165,P1046,2,3447500.0,6895057,Mobile,CAM224,Palembang,Sumatra
T100511,2024-04-19,C100761,P1087,1,3183700.0,3183670,Branch,CAM222,Yogyakarta,Yogyakarta
T100512,2023-01-30,C100182,P1022,2,2143500.0,4287073,Mobile,,Denpasar,Bali
T100513,2023-12-13,C101094,P1075,1,1634500.0,1634484,Mobile,CAM217,Malang,East Java
T100514,2024-08-16,C102230,P1112,1,1765600.0,1765602,Internet,,Jakarta,Jakarta
T100515,2024-05-07,C100172,P1068,1,1598300.0,1598254,Internet,CAM224,Bekasi,West Java
T100516,2024-05-09,C102589,P1073,2,3521100.0,7042134,Mobile,CAM201,Bogor,West Java
T100517,2024-01-23,C101857,P1078,1,4661300.0,4661266,Internet,CAM239,Bandung,West Java
T100518,2023-09-10,C100354,P1038,2,547300.0,1094637,Mobile,,Jakarta,Jakarta
T100519,2024-09-21,C102201,P1022,2,2232800.0,4465659,Branch,CAM203,Malang,East Java
T100520,2023-01-30,C102648,P1015,3,2132700.0,6397982,Agent,,Bekasi,West Java
T100521,2024-09-14,C102432,P1050,3,2202400.0,6607287,Branch,,Medan,Sumatra
T100522,2024-12-11,C100732,P1049,3,2322300.0,6967043,CallCenter,CAM231,Palembang,Sumatra
T100523,2023-12-08,C100919,P1079,2,701100.0,1402181,CallCenter,,Malang,East Java
T100524,2023-10-14,C101334,P1065,2,276600.0,553170,Mobile,,Medan,Sumatra
T100525,2024-02-01,C101048,P1097,2,4027200.0,8054492,Branch,CAM203,Pekanbaru,Sumatra
T100526,2024-05-23,C101121,P1034,3,1388100.0,4164238,Agent,CAM230,Bekasi,West Java
T100527,2023-09-01,C100553,P1123,3,1011800.0,3035404,Internet,CAM220,Jakarta,Jakarta
T100528,2023-08-09,C101323,P1124,1,3858900.0,3858862,Branch,,Jakarta,Jakarta
T100529,2023-06-05,C100360,P1026,7,785900.0,5501539,Branch,CAM223,Jakarta,Jakarta
T100530,2024-01-18,C101931,P1111,2,2076100.0,4152129,Branch,CAM211,Malang,East Java
T100531,2023-11-16,C102823,P1035,1,1425200.0,1425175,Branch,CAM232,Tangerang,Banten
T100532,2024-01-08,C100873,P1060,3,2031800.0,6095262,Mobile,CAM230,Medan,Sumatra
T100533,2024-06-14,C101086,P1096,2,3414700.0,6829305,CallCenter,CAM224,Bekasi,West Java
T100534,2023-08-03,C100717,P1129,1,3760600.0,3760580,Mobile,,Jakarta,Jakarta
T100535,2024-01-02,C102707,P1011,1,2343300.0,2343282,Internet,CAM208,Surabaya,East Java
T100536,2023-04-24,C102542,P1070,3,3129800.0,9389415,Agent,CAM237,Tegal,Central Java
T100537,2023-07-19,C100423,P1130,2,4651100.0,9302290,Internet,,Banjarmasin,Kalimantan
T100538,2023-01-25,C100840,P1134,4,1211200.0,4844953,Mobile,,Malang,East Java
T100539,2023-05-01,C100254,P1006,2,535600.0,1071113,Mobile,CAM207,Tegal,Central Java
T100540,2024-09-02,C100260,P1112,1,2121500.0,2121487,Mobile,CAM216,Yogyakarta,Yogyakarta
T100541,2023-01-03,C100522,P1015,2,2208200.0,4416413,Mobile,,Cimahi,West Java
T100542,2024-03-20,C102037,P1060,1,1918900.0,1918861,Mobile,CAM206,Surakarta,Central Java
T100543,2023-09-11,C101923,P1123,3,1161300.0,3483876,Internet,,Banjarmasin,Kalimantan
T100544,2023-01-20,C102469,P1047,4,441900.0,1767438,Branch,,Madiun,East Java
